Id,Response
22616,5
22617,5
22620,5
22623,5
22625,5
22629,5
22630,5
22631,5
22634,5
22635,5
22636,5
22638,5
22647,5
22653,5
22655,5
22663,5
22666,5
22683,5
22684,5
22686,5
22696,5
22698,5
22703,5
22705,5
22709,5
22719,5
22731,5
22734,5
22738,5
22741,5
22742,5
22744,5
22750,5
22753,5
22756,5
22760,5
22765,5
22766,5
22770,5
22771,5
22781,5
22788,1
22789,5
22793,5
22795,5
22802,5
22803,5
22805,5
22806,5
22815,5
22819,5
22822,5
22831,5
22832,5
22835,5
22836,5
22837,5
22842,5
22850,5
22852,5
22855,5
22859,5
22862,5
22863,5
22869,5
22871,5
22879,5
22882,5
22885,5
22889,5
22890,5
22891,5
22894,5
22902,5
22903,5
22907,5
22913,5
22917,5
22919,5
22920,5
22921,5
22927,5
22929,5
22931,5
22934,5
22941,5
22947,5
22956,5
22959,5
22960,5
22964,5
22965,5
22970,5
22973,5
22975,5
22979,5
22981,5
22990,5
22991,5
23003,5
23008,5
23022,5
23024,5
23026,5
23035,5
23041,5
23047,5
23048,5
23060,5
23064,5
23067,5
23073,5
23087,5
23093,5
23100,5
23101,5
23105,5
23108,5
23111,5
23112,5
23115,5
23118,5
23119,5
23120,5
23121,5
23126,5
23129,5
23131,5
23133,5
23135,5
23139,5
23140,5
23141,5
23142,5
23148,5
23149,5
23152,5
23154,1
23156,5
23159,5
23160,5
23164,5
23178,5
23183,5
23184,5
23186,5
23189,5
23191,5
23193,5
23194,5
23196,5
23209,5
23210,5
23211,5
23212,5
23213,5
23216,5
23222,5
23224,5
23226,5
23229,5
23234,5
23239,5
23247,5
23252,5
23259,5
23261,5
23267,5
23270,5
23278,5
23279,5
23280,5
23285,5
23294,5
23301,5
23306,5
23317,5
23319,5
23323,5
23327,5
23329,5
23330,5
23335,5
23365,5
23366,5
23372,5
23376,5
23378,5
23381,5
23383,5
23387,5
23391,5
23397,1
23403,5
23404,5
23405,5
23411,5
23412,5
23414,5
23424,5
23429,5
23436,5
23438,5
23439,5
23448,5
23455,5
23460,5
23462,5
23463,5
23471,5
23473,5
23475,5
23481,5
23482,5
23488,5
23489,5
23494,5
23495,5
23504,5
23509,5
23514,5
23516,5
23517,5
23522,5
23523,5
23528,5
23529,5
23537,5
23548,5
23549,5
23551,5
23557,5
23558,5
23560,5
23565,5
23566,5
23571,5
23572,5
23574,5
23581,5
23583,5
23585,5
23588,5
23595,5
23597,5
23601,5
23605,5
23606,5
23607,5
23608,5
23610,5
23612,5
23614,5
23616,5
23624,5
23628,5
23634,5
23635,5
23639,5
23640,5
23643,5
23644,5
23649,5
23654,5
23663,5
23669,5
23679,5
23680,5
23681,5
23683,5
23684,5
23687,5
23688,5
23690,5
23695,5
23696,5
23698,5
23702,5
23703,5
23704,1
23716,5
23717,5
23724,5
23728,5
23738,5
23745,5
23746,5
23754,5
23755,5
23758,5
23761,5
23768,5
23769,5
23775,5
23781,5
23783,5
23788,5
23789,5
23794,5
23797,5
23805,5
23806,5
23816,5
23822,5
23826,5
23840,5
23848,5
23850,6
23851,5
23852,5
23859,5
23878,5
23888,5
23897,5
23901,5
23905,5
23909,5
23913,5
23915,5
23919,5
23923,5
23926,5
23930,5
23935,1
23937,5
23938,5
23939,5
23944,5
23945,5
23946,5
23948,5
23953,5
23955,5
23957,5
23961,5
23965,5
23967,5
23969,5
23972,5
23973,5
23980,5
23982,5
23983,5
23984,5
23986,5
24003,5
24006,5
24010,5
24011,5
24014,5
24019,5
24028,5
24033,5
24035,5
24041,5
24042,5
24043,5
24045,5
24048,5
24050,5
24057,5
24062,5
24065,5
24066,5
24067,5
24072,5
24076,5
24083,5
24085,5
24089,5
24090,5
24092,5
24096,5
24100,5
24103,5
24121,5
24125,5
24129,5
24145,5
24149,5
24159,5
24160,5
24161,5
24164,5
24165,5
24175,5
24180,5
24183,5
24184,5
24187,5
24190,5
24191,5
24198,5
24199,5
24200,5
24204,5
24205,5
24207,5
24208,5
24212,5
24213,5
24214,5
24219,5
24221,5
24222,5
24223,5
24225,5
24231,5
24237,5
24239,5
24241,5
24248,1
24249,5
24253,5
24257,5
24259,5
24262,5
24263,5
24265,5
24284,5
24286,5
24290,5
24293,5
24294,5
24296,5
24298,5
24299,5
24310,5
24314,5
24316,5
24320,5
24322,5
24328,5
24329,5
24330,5
24333,5
24334,5
24335,5
24336,5
24340,5
24344,5
24345,5
24347,5
24357,5
24359,5
24360,5
24361,5
24362,5
24368,5
24370,5
24374,5
24377,5
24380,5
24383,5
24387,5
24390,5
24391,5
24392,5
24394,5
24404,5
24406,5
24409,5
24411,5
24414,5
24416,5
24420,5
24427,5
24431,5
24432,5
24435,5
24436,5
24437,5
24441,5
24448,5
24450,5
24452,5
24458,5
24461,5
24462,5
24468,5
24472,5
24476,5
24477,5
24484,5
24486,5
24488,5
24490,5
24491,1
24493,5
24500,5
24502,5
24504,5
24512,5
24518,5
24520,5
24529,5
24531,5
24532,5
24535,5
24538,5
24541,5
24544,5
24549,5
24550,5
24560,5
24561,5
24575,5
24576,5
24580,5
24581,5
24587,5
24590,5
24593,5
24595,5
24602,5
24604,5
24607,5
24613,5
24614,5
24620,5
24627,5
24631,5
24638,5
24639,1
24642,5
24643,5
24653,5
24670,5
24673,5
24678,5
24681,5
24682,5
24697,5
24698,5
24702,5
24703,5
24706,5
24707,5
24709,5
24715,5
24719,5
24726,5
24728,1
24729,5
24734,5
24736,5
24737,5
24744,5
24753,5
24754,5
24755,5
24757,5
24764,5
24765,5
24766,5
24767,5
24775,5
24776,5
24782,1
24785,5
24786,5
24787,5
24791,5
24793,5
24801,5
24808,5
24813,5
24817,5
24825,5
24826,5
24830,5
24837,5
24841,5
24849,5
24850,5
24853,5
24857,5
24858,5
24859,5
24860,5
24862,5
24864,5
24867,5
24869,5
24875,5
24876,5
24879,5
24882,5
24883,5
24896,5
24899,5
24901,5
24902,5
24906,5
24909,5
24912,5
24914,5
24916,5
24926,5
24929,5
24930,5
24937,5
24939,5
24940,5
24962,5
24971,5
24974,5
24976,5
24981,5
24988,5
24993,5
24995,5
24996,5
25012,5
25021,5
25031,5
25033,5
25036,5
25037,5
25042,5
25046,5
25047,5
25055,5
25060,5
25063,5
25071,5
25078,5
25082,5
25090,5
25092,1
25093,5
25094,5
25097,5
25099,5
25101,5
25102,5
25103,5
25110,5
25119,5
25120,5
25124,5
25125,5
25127,5
25128,5
25131,5
25136,5
25146,5
25156,5
25163,5
25165,5
25166,5
25172,5
25175,5
25178,5
25180,5
25184,5
25185,5
25194,5
25195,1
25197,5
25200,5
25202,5
25203,5
25207,5
25209,5
25211,5
25216,5
25217,5
25218,5
25219,5
25220,5
25221,5
25228,5
25231,5
25232,5
25242,5
25246,5
25247,5
25256,5
25260,5
25261,5
25262,5
25265,5
25268,5
25269,5
25279,5
25283,5
25286,5
25291,5
25293,5
25307,5
25311,5
25314,5
25316,5
25325,5
25341,5
25343,5
25347,5
25358,5
25360,5
25373,5
25375,5
25393,5
25395,5
25398,5
25405,5
25411,5
25416,5
25418,5
25427,5
25429,5
25433,5
25435,5
25436,5
25437,5
25441,5
25442,1
25448,5
25449,5
25450,5
25451,5
25454,5
25471,5
25491,5
25493,5
25494,5
25496,5
25498,5
25501,5
25502,5
25508,5
25509,5
25512,5
25515,5
25517,5
25525,5
25526,5
25536,5
25540,5
25542,5
25549,5
25551,5
25555,5
25559,5
25563,5
25564,5
25566,5
25568,5
25576,5
25581,5
25586,5
25591,5
25593,5
25598,5
25606,5
25608,5
25609,5
25613,5
25616,5
25620,5
25627,5
25632,5
25635,5
25642,5
25646,5
25647,5
25653,5
25658,5
25661,5
25665,5
25677,5
25680,5
25681,5
25682,5
25684,5
25686,5
25694,5
25697,5
25700,5
25703,5
25704,5
25707,5
25710,5
25715,5
25717,5
25724,5
25726,5
25733,5
25741,5
25742,5
25744,5
25747,5
25757,5
25760,5
25762,5
25765,5
25770,5
25775,5
25777,5
25783,5
25786,5
25789,5
25801,5
25803,5
25804,5
25805,5
25808,5
25812,5
25814,5
25817,5
25820,5
25825,5
25827,5
25831,5
25835,5
25836,5
25838,5
25852,5
25857,5
25866,5
25867,5
25869,5
25873,5
25874,5
25876,5
25877,5
25884,5
25886,5
25888,5
25889,5
25892,5
25893,5
25894,5
25899,5
25913,5
25915,1
25916,5
25919,5
25921,5
25924,5
25926,5
25931,5
25944,5
25945,5
25950,5
25951,5
25956,5
25963,5
25969,5
25974,5
25976,5
25980,5
25984,5
25985,5
25986,5
25997,5
25999,5
26001,5
26011,5
26018,5
26019,5
26027,5
26031,5
26037,5
26038,5
26039,5
26043,5
26044,5
26046,5
26049,5
26056,5
26060,5
26063,5
26065,5
26069,5
26073,5
26078,5
26082,5
26087,5
26094,5
26095,5
26096,5
26097,5
26102,5
26114,5
26117,5
26118,5
26124,5
26131,5
26137,5
26143,6
26150,5
26167,5
26169,5
26171,5
26178,5
26179,5
26183,5
26187,5
26189,5
26193,5
26196,5
26201,5
26204,5
26206,5
26214,5
26216,5
26221,5
26227,5
26236,5
26240,5
26241,5
26258,5
26267,5
26270,5
26274,5
26280,5
26284,5
26299,5
26307,5
26310,5
26313,5
26314,5
26316,5
26322,5
26326,5
26327,5
26329,5
26330,5
26331,5
26337,5
26344,5
26346,5
26354,5
26356,5
26389,5
26403,5
26405,5
26415,5
26421,5
26427,5
26428,5
26434,5
26435,5
26442,5
26445,5
26447,5
26449,5
26451,5
26454,5
26462,5
26465,5
26469,5
26476,5
26479,5
26480,5
26495,5
26497,1
26498,5
26503,5
26509,5
26512,5
26518,5
26519,5
26521,5
26524,5
26527,5
26535,5
26539,5
26542,5
26549,1
26554,5
26559,5
26561,5
26562,5
26567,5
26570,5
26584,5
26588,5
26593,5
26596,5
26597,5
26598,5
26599,5
26609,5
26611,5
26617,5
26618,5
26621,5
26626,5
26628,5
26631,5
26640,5
26642,5
26644,5
26649,5
26656,5
26664,5
26673,5
26685,5
26687,5
26689,5
26690,5
26698,5
26699,5
26701,5
26711,5
26720,5
26724,5
26726,5
26727,5
26732,5
26734,5
26735,5
26738,5
26739,5
26740,5
26749,5
26757,5
26759,1
26766,5
26768,6
26769,5
26770,5
26776,5
26782,5
26786,5
26788,5
26791,5
26792,5
26793,5
26796,5
26798,5
26817,5
26818,5
26821,5
26824,5
26832,5
26833,5
26848,5
26853,5
26854,5
26859,5
26861,5
26865,5
26866,5
26868,5
26873,5
26876,5
26882,5
26884,5
26890,5
26891,5
26893,5
26894,5
26896,5
26904,5
26908,5
26909,5
26910,5
26919,5
26929,5
26931,5
26933,5
26936,5
26937,5
26938,5
26940,5
26942,5
26943,5
26946,5
26948,5
26950,5
26964,5
26965,5
26966,5
26968,5
26969,5
26977,5
26980,5
26982,5
26985,5
26991,5
26992,5
26996,5
27004,5
27005,5
27009,5
27014,1
27015,5
27022,5
27024,5
27033,5
27040,5
27041,5
27042,5
27044,5
27051,5
27054,5
27056,5
27060,5
27062,5
27067,5
27069,5
27072,5
27082,5
27083,5
27088,6
27089,5
27096,5
27102,5
27105,5
27107,5
27111,5
27114,5
27125,5
27132,5
27135,5
27136,5
27139,5
27146,5
27147,5
27148,5
27161,5
27163,5
27164,5
27166,5
27174,5
27176,5
27181,5
27183,5
27191,5
27202,5
27203,5
27205,5
27206,5
27209,5
27210,5
27212,5
27214,5
27223,5
27225,5
27227,5
27229,5
27233,5
27234,5
27235,5
27236,5
27237,5
27240,5
27241,5
27248,5
27261,5
27266,5
27276,5
27281,5
27282,5
27288,5
27289,5
27290,5
27292,5
27294,5
27301,5
27310,5
27312,5
27318,5
27319,5
27341,5
27356,5
27358,5
27361,5
27369,5
27372,5
27374,5
27378,5
27379,5
27383,5
27388,5
27395,5
27406,5
27408,5
27409,5
27413,5
27416,5
27430,5
27431,5
27435,5
27444,5
27468,5
27475,5
27477,5
27487,5
27489,5
27494,5
27499,5
27501,5
27504,5
27506,5
27507,5
27508,5
27511,5
27515,5
27519,5
27520,5
27527,5
27528,5
27535,5
27536,5
27543,5
27546,5
27548,5
27551,5
27553,5
27561,5
27563,5
27565,5
27566,5
27567,5
27573,5
27575,5
27576,5
27577,5
27583,5
27587,5
27589,5
27592,5
27597,5
27599,5
27600,5
27602,5
27605,5
27606,5
27621,5
27624,5
27625,5
27630,5
27631,5
27633,5
27634,5
27639,5
27640,5
27645,5
27646,5
27647,5
27649,5
27660,5
27664,5
27666,5
27667,5
27669,5
27671,5
27673,5
27681,5
27684,5
27685,5
27686,5
27688,5
27701,5
27704,5
27712,5
27713,5
27716,1
27719,5
27720,5
27724,5
27730,5
27733,5
27734,5
27738,5
27739,5
27742,5
27759,5
27768,5
27771,5
27772,5
27773,5
27780,5
27788,5
27793,5
27795,5
27796,5
27799,5
27802,5
27809,5
27816,5
27817,5
27826,5
27827,5
27833,5
27835,5
27839,5
27846,5
27847,5
27851,5
27854,5
27855,5
27856,1
27859,5
27861,5
27864,5
27877,5
27885,5
27889,5
27890,5
27893,5
27901,5
27904,5
27906,5
27908,5
27909,5
27915,5
27921,5
27923,5
27927,5
27934,5
27936,5
27937,5
27938,5
27939,5
27941,5
27942,5
27953,5
27955,5
27960,5
27962,5
27963,5
27965,5
27968,5
27969,5
27977,5
27979,5
27980,5
27990,5
27994,5
28001,5
28003,5
28006,5
28009,5
28021,5
28025,5
28030,5
28031,5
28037,5
28038,5
28041,5
28043,5
28049,5
28055,5
28056,5
28075,5
28082,5
28085,5
28086,5
28091,5
28097,5
28098,5
28103,5
28112,5
28113,5
28121,5
28123,5
28124,5
28126,5
28127,5
28128,5
28130,5
28135,5
28136,5
28138,5
28144,5
28145,5
28150,5
28151,5
28152,5
28162,5
28164,5
28165,5
28173,5
28181,5
28189,5
28190,5
28193,5
28197,5
28201,5
28204,5
28222,5
28237,5
28239,5
28242,5
28247,5
28251,5
28259,5
28268,5
28271,1
28272,5
28280,5
28282,5
28285,5
28286,5
28288,5
28289,5
28297,5
28310,5
28311,5
28314,5
28315,5
28325,5
28328,5
28331,5
28337,5
28343,5
28346,5
28350,5
28355,5
28358,5
28362,5
28363,5
28365,5
28369,5
28373,5
28378,5
28381,5
28389,5
28391,5
28401,5
28405,5
28408,5
28420,5
28423,5
28425,1
28429,5
28432,1
28435,5
28437,5
28443,5
28444,1
28454,5
28459,5
28464,5
28470,5
28475,5
28484,5
28485,5
28491,5
28496,5
28499,5
28501,5
28502,5
28506,1
28510,5
28511,5
28513,5
28521,5
28533,5
28535,5
28537,5
28538,5
28540,5
28541,5
28546,5
28551,5
28559,5
28570,5
28571,5
28572,5
28573,5
28575,5
28585,5
28595,5
28600,5
28611,5
28614,5
28615,5
28617,5
28618,5
28629,5
28632,5
28633,5
28636,1
28638,5
28642,5
28647,5
28654,5
28657,5
28658,5
28659,5
28660,5
28661,5
28663,5
28665,5
28667,5
28669,5
28673,5
28687,5
28688,5
28689,5
28692,5
28701,5
28703,5
28705,5
28707,5
28709,5
28716,1
28724,5
28728,5
28729,5
28730,5
28736,5
28741,5
28743,5
28746,5
28752,5
28759,5
28761,5
28762,5
28763,5
28765,5
28768,5
28769,5
28771,5
28785,5
28786,5
28790,5
28791,5
28796,5
28797,5
28807,5
28808,5
28813,5
28815,5
28821,5
28822,5
28824,5
28827,5
28835,5
28837,5
28841,5
28845,5
28857,5
28864,5
28866,5
28867,5
28870,5
28880,5
28889,5
28897,5
28902,5
28903,5
28906,5
28907,5
28908,5
28910,5
28921,5
28923,5
28928,5
28929,5
28954,5
28961,5
28964,1
28968,5
28974,5
28977,5
28979,5
28987,5
28989,5
28994,5
28996,5
28999,5
29004,5
29007,5
29008,5
29014,5
29016,5
29019,5
29024,5
29028,5
29034,5
29039,5
29040,5
29045,5
29054,5
29056,5
29068,5
29071,5
29075,1
29076,5
29080,5
29094,5
29096,5
29097,5
29099,5
29100,5
29106,5
29111,5
29123,5
29124,5
29125,5
29126,5
29127,5
29131,5
29136,5
29138,5
29143,5
29145,5
29146,5
29147,5
29148,5
29152,5
29153,5
29155,5
29160,5
29163,5
29165,5
29166,5
29167,5
29168,5
29169,5
29171,5
29176,5
29185,5
29188,5
29190,5
29193,5
29194,5
29196,5
29198,5
29214,1
29215,5
29217,5
29221,5
29223,5
29232,5
29233,5
29234,5
29235,5
29238,5
29241,5
29243,5
29255,5
29261,5
29263,5
29264,5
29265,1
29268,5
29269,5
29276,5
29281,5
29285,5
29287,5
29288,5
29293,5
29298,5
29301,5
29310,5
29311,5
29314,5
29316,5
29331,5
29335,5
29336,5
29342,5
29344,5
29345,5
29349,5
29352,5
29356,5
29361,5
29369,5
29374,5
29381,5
29382,5
29383,5
29392,5
29395,5
29396,5
29398,5
29400,5
29403,5
29410,5
29412,5
29415,5
29421,5
29426,5
29429,5
29430,5
29435,5
29441,5
29444,5
29455,5
29456,5
29457,5
29458,5
29459,5
29463,5
29471,5
29474,5
29477,5
29485,5
29491,5
29494,5
29495,5
29498,5
29499,5
29504,5
29510,1
29512,5
29519,5
29522,5
29528,5
29529,5
29532,5
29538,5
29539,5
29541,5
29550,5
29558,5
29566,5
29567,5
29572,5
29577,5
29578,5
29579,5
29586,5
29587,5
29598,5
29606,5
29608,5
29610,5
29611,5
29613,5
29615,5
29621,5
29623,5
29629,5
29630,5
29631,5
29635,5
29639,5
29642,5
29650,5
29653,5
29654,5
29656,5
29664,5
29667,5
29673,5
29674,5
29686,5
29690,5
29692,5
29700,5
29711,5
29712,5
29715,5
29716,5
29720,5
29727,5
29729,5
29742,5
29744,5
29747,5
29748,5
29749,5
29752,5
29757,5
29765,5
29768,5
29777,5
29779,5
29794,5
29796,5
29803,5
29810,5
29811,5
29813,5
29821,5
29824,5
29830,5
29832,5
29834,5
29837,5
29843,5
29844,5
29848,5
29851,5
29854,5
29859,5
29860,5
29861,5
29864,5
29868,5
29870,5
29872,5
29874,5
29875,5
29876,5
29881,5
29886,5
29891,5
29892,5
29894,5
29902,5
29904,5
29906,5
29913,5
29914,5
29915,5
29919,5
29925,5
29934,5
29936,5
29938,5
29939,5
29943,5
29945,5
29947,5
29951,5
29952,5
29956,5
29960,5
29962,5
29969,5
29971,5
29981,5
29982,5
29983,5
29986,5
29987,5
29991,5
29993,5
29996,5
30000,1
30002,5
30003,5
30010,5
30015,5
30017,5
30021,5
30025,5
30030,5
30032,5
30035,5
30038,5
30041,5
30042,5
30045,5
30053,5
30055,5
30057,5
30059,5
30061,5
30062,5
30063,5
30067,5
30071,5
30072,5
30075,5
30076,5
30077,5
30081,5
30087,5
30090,5
30093,5
30094,5
30096,5
30097,1
30106,5
30108,5
30116,5
30117,5
30121,5
30124,5
30125,5
30140,5
30141,5
30142,5
30146,5
30152,5
30153,1
30154,5
30155,5
30157,5
30159,1
30163,5
30164,5
30167,5
30168,5
30169,5
30170,5
30171,5
30179,5
30181,5
30182,5
30183,5
30187,5
30189,5
30192,5
30198,5
30202,5
30203,5
30205,5
30207,1
30209,5
30213,5
30217,5
30223,5
30224,5
30231,5
30234,5
30236,5
30239,1
30240,5
30247,5
30252,5
30254,5
30256,5
30267,5
30270,5
30277,5
30281,5
30284,5
30287,5
30290,5
30294,5
30295,5
30301,5
30304,5
30308,5
30309,5
30310,5
30313,5
30315,5
30316,5
30318,5
30320,5
30333,5
30335,5
30337,5
30340,5
30345,5
30346,5
30353,5
30358,5
30362,5
30365,5
30366,5
30372,5
30377,5
30386,5
30398,5
30408,5
30410,5
30411,5
30414,5
30420,5
30423,5
30425,5
30431,5
30436,5
30437,5
30442,5
30443,5
30444,5
30446,5
30447,5
30449,5
30451,5
30452,5
30455,5
30464,5
30475,5
30481,5
30490,5
30492,5
30497,5
30503,5
30504,5
30505,5
30506,5
30509,5
30512,5
30515,5
30516,5
30522,5
30526,5
30531,5
30536,5
30540,5
30542,5
30546,5
30550,5
30552,5
30555,5
30557,5
30558,5
30559,5
30564,5
30565,5
30578,5
30582,5
30585,5
30586,5
30595,5
30596,5
30598,5
30605,5
30606,5
30612,5
30613,5
30614,5
30620,5
30624,5
30630,5
30639,5
30640,5
30643,5
30651,5
30654,5
30657,5
30665,5
30666,5
30671,5
30678,5
30679,5
30689,5
30692,5
30698,5
30702,5
30703,5
30709,5
30721,5
30723,5
30724,5
30734,5
30742,5
30745,5
30751,5
30764,5
30765,5
30786,5
30788,5
30790,5
30791,5
30794,5
30803,5
30805,5
30811,5
30812,5
30815,5
30818,5
30823,5
30827,5
30829,5
30830,5
30835,5
30837,5
30838,5
30847,5
30851,5
30859,5
30861,5
30866,5
30867,5
30874,5
30875,5
30877,5
30879,5
30885,5
30886,5
30887,5
30890,5
30893,5
30903,5
30906,5
30909,5
30914,5
30917,5
30918,5
30920,5
30933,5
30934,5
30936,5
30938,5
30944,1
30946,5
30949,5
30950,5
30952,5
30958,5
30965,5
30967,5
30971,5
30973,5
30984,5
30985,5
30987,5
30997,5
31001,5
31004,5
31006,5
31007,5
31008,5
31009,5
31012,5
31014,5
31020,5
31029,5
31030,5
31031,5
31036,5
31039,5
31040,5
31044,5
31048,5
31050,5
31051,5
31059,5
31060,5
31065,5
31067,5
31070,5
31077,5
31082,5
31083,5
31089,5
31093,5
31096,5
31100,5
31103,5
31121,5
31135,5
31137,5
31139,5
31144,5
31147,5
31155,5
31158,5
31160,5
31161,5
31162,5
31168,5
31172,5
31174,5
31176,5
31180,5
31184,5
31185,5
31188,5
31193,5
31202,5
31207,5
31210,5
31212,5
31213,5
31217,5
31218,5
31223,5
31231,5
31238,5
31240,5
31249,5
31250,5
31255,5
31260,5
31261,5
31273,5
31276,5
31277,5
31284,5
31286,5
31290,5
31295,5
31300,5
31302,5
31303,5
31304,5
31306,5
31307,5
31308,5
31321,5
31323,5
31324,5
31326,5
31336,5
31337,5
31339,5
31342,5
31343,5
31344,5
31348,5
31349,5
31354,5
31356,5
31361,5
31362,5
31365,5
31371,5
31373,5
31375,5
31377,5
31379,5
31382,5
31384,5
31389,5
31390,5
31393,5
31398,5
31399,5
31407,5
31408,5
31412,5
31413,5
31416,5
31418,5
31419,5
31421,5
31426,5
31427,5
31433,5
31434,5
31441,5
31446,5
31451,5
31452,5
31453,5
31454,5
31456,5
31458,5
31461,5
31462,5
31464,5
31467,5
31468,5
31471,5
31474,5
31475,5
31477,5
31479,5
31492,5
31494,5
31499,5
31510,5
31512,5
31517,5
31520,5
31531,5
31532,5
31534,5
31535,5
31537,5
31540,5
31541,5
31542,5
31549,5
31555,5
31566,5
31567,5
31570,5
31576,6
31583,5
31589,5
31594,5
31597,5
31599,5
31601,5
31605,5
31608,5
31609,1
31616,5
31620,5
31622,5
31624,5
31627,5
31630,5
31632,5
31635,5
31639,5
31643,5
31655,5
31659,5
31661,5
31666,5
31669,5
31670,5
31674,5
31681,5
31686,5
31689,5
31690,5
31693,5
31696,5
31697,5
31699,5
31701,5
31704,5
31709,5
31712,5
31716,5
31719,5
31720,5
31721,5
31722,5
31727,5
31728,5
31730,5
31733,5
31748,5
31753,5
31759,5
31769,5
31772,5
31778,5
31782,5
31800,5
31804,5
31815,5
31818,5
31819,5
31821,5
31826,5
31831,5
31832,5
31835,5
31836,5
31838,5
31840,5
31841,5
31844,5
31861,5
31863,5
31864,5
31868,5
31871,5
31876,5
31877,1
31880,5
31881,5
31890,5
31892,5
31896,5
31897,5
31899,5
31905,5
31908,5
31912,5
31920,5
31921,5
31927,5
31928,5
31932,5
31933,5
31934,5
31938,5
31943,5
31947,5
31952,5
31959,5
31966,5
31980,5
31981,5
31990,5
31994,5
32010,5
32013,5
32014,5
32024,5
32026,5
32031,5
32033,5
32037,5
32040,5
32042,5
32046,5
32048,5
32058,5
32059,5
32071,5
32074,5
32077,5
32084,5
32085,5
32086,5
32100,5
32105,5
32106,5
32107,5
32108,5
32110,5
32116,5
32120,5
32130,5
32134,5
32143,5
32144,5
32151,5
32153,5
32158,5
32165,5
32167,5
32169,5
32173,5
32174,5
32175,5
32178,5
32179,5
32181,5
32183,5
32190,5
32197,5
32201,5
32207,5
32208,5
32215,5
32217,5
32227,5
32232,5
32238,5
32239,5
32241,5
32246,5
32247,5
32248,5
32250,5
32253,5
32259,5
32265,5
32270,5
32271,5
32286,5
32291,5
32300,5
32309,5
32311,5
32328,5
32330,5
32341,5
32343,5
32361,5
32362,5
32365,5
32368,5
32374,5
32376,5
32379,5
32382,5
32385,5
32393,5
32396,5
32403,5
32407,5
32408,5
32410,5
32412,5
32418,5
32423,5
32424,5
32431,5
32434,5
32435,5
32443,5
32445,5
32447,5
32453,5
32456,5
32457,5
32462,5
32463,5
32465,5
32467,5
32470,5
32472,5
32474,5
32479,5
32488,5
32489,5
32492,5
32493,5
32496,5
32513,5
32516,5
32517,5
32518,5
32519,5
32520,5
32526,5
32532,5
32536,5
32542,5
32546,5
32548,5
32552,5
32554,5
32557,5
32561,5
32564,5
32565,5
32568,5
32582,5
32593,5
32594,5
32598,5
32600,5
32601,5
32609,5
32611,5
32614,5
32615,5
32617,5
32621,5
32624,5
32630,5
32631,5
32633,5
32634,5
32635,5
32642,5
32646,5
32647,5
32654,5
32657,5
32660,5
32663,5
32684,5
32686,5
32687,5
32692,5
32693,5
32694,5
32701,5
32702,5
32710,5
32712,5
32721,5
32723,5
32726,5
32728,5
32734,5
32745,5
32747,5
32754,5
32771,5
32772,5
32777,5
32782,5
32793,5
32794,5
32798,5
32802,5
32804,5
32805,5
32809,5
32814,5
32815,5
32820,5
32831,5
32832,5
32838,5
32840,5
32847,5
32848,5
32855,5
32858,5
32862,5
32877,5
32880,5
32882,5
32899,5
32904,5
32905,5
32917,5
32921,5
32923,5
32931,5
32933,5
32937,5
32939,5
32940,1
32948,5
32955,5
32958,5
32964,5
32966,5
32967,5
32972,5
32977,5
32981,5
32989,5
32990,5
32994,5
32995,5
33000,5
33007,5
33011,5
33012,5
33014,5
33020,5
33023,5
33034,5
33038,5
33042,5
33044,5
33047,5
33048,5
33055,5
33056,5
33062,5
33065,5
33068,5
33071,5
33075,5
33077,5
33084,5
33087,5
33112,5
33117,5
33119,5
33120,5
33129,5
33131,5
33139,5
33141,5
33148,5
33153,5
33164,5
33166,5
33167,5
33171,5
33180,5
33182,5
33185,5
33189,5
33191,5
33199,5
33203,5
33204,5
33209,5
33210,5
33211,5
33217,5
33231,5
33234,5
33236,5
33242,5
33246,5
33251,5
33253,5
33256,5
33258,5
33265,5
33268,5
33272,5
33273,5
33282,5
33285,5
33293,5
33298,5
33302,5
33303,5
33307,5
33314,5
33321,5
33336,5
33339,1
33342,5
33345,5
33354,5
33355,5
33364,5
33366,5
33372,5
33373,5
33374,5
33379,5
33393,5
33395,5
33402,5
33408,5
33409,5
33413,5
33414,5
33419,5
33425,5
33426,5
33430,5
33431,5
33445,5
33454,5
33456,5
33462,5
33465,5
33472,5
33476,5
33477,5
33479,5
33486,5
33487,5
33488,5
33491,5
33497,5
33501,5
33503,5
33506,5
33508,5
33512,5
33517,1
33518,5
33522,5
33523,5
33525,1
33526,5
33529,5
33541,5
33543,5
33549,5
33552,5
33560,5
33566,5
33567,6
33568,5
33569,5
33574,5
33585,5
33588,5
33589,5
33592,5
33594,5
33605,5
33606,5
33615,5
33620,5
33623,5
33629,5
33632,5
33635,5
33637,5
33639,5
33644,5
33646,5
33649,5
33654,5
33655,5
33659,5
33660,5
33661,5
33665,5
33668,5
33683,5
33684,5
33692,5
33696,5
33699,1
33701,5
33702,5
33707,5
33717,5
33724,5
33729,5
33739,5
33741,5
33747,5
33749,5
33751,5
33768,5
33771,5
33780,5
33785,5
33789,5
33793,5
33795,5
33802,5
33804,1
33809,5
33811,5
33815,5
33816,5
33821,5
33824,5
33826,5
33834,5
33835,5
33837,5
33838,5
33841,5
33842,5
33847,5
33849,5
33850,5
33851,5
33853,5
33862,5
33864,5
33867,5
33868,5
33870,5
33874,1
33877,1
33887,5
33889,5
